  UP pe -0.018479000 ac -0.000000003 pa -0.000007232 int  0.024993 
  UP pe -0.016737000 ac -0.000000006 pa -0.000006551 int  0.024993 
  UP pe -0.017764000 ac -0.000000009 pa -0.000006953 int  0.024993 
  UP pe -0.016641000 ac -0.000000012 pa -0.000006513 int  0.024993 
  UP pe -0.016270000 ac -0.000000015 pa -0.000006368 int  0.024994 
  UP pe -0.019072000 ac -0.000000018 pa -0.000007465 int  0.024993 
  UP pe -0.018977000 ac -0.000000021 pa -0.000007427 int  0.024993 
  UP pe -0.017622000 ac -0.000000024 pa -0.000006897 int  0.024993 
  UP pe -0.017993000 ac -0.000000027 pa -0.000007042 int  0.024993 
  UP pe -0.017260000 ac -0.000000030 pa -0.000006755 int  0.024993 
  UP pe -0.019358000 ac -0.000000033 pa -0.000007576 int  0.024992 
  UP pe -0.015746000 ac -0.000000036 pa -0.000006163 int  0.024994 
  UP pe -0.019345000 ac -0.000000039 pa -0.000007571 int  0.024992 
  UP pe -0.016698000 ac -0.000000042 pa -0.000006535 int  0.024993 
  UP pe -0.015580000 ac -0.000000045 pa -0.000006098 int  0.024994 
  UP pe -0.018931000 ac -0.000000048 pa -0.000007409 int  0.024993 
  UP pe -0.015890000 ac -0.000000051 pa -0.000006219 int  0.024994 
  UP pe -0.015221000 ac -0.000000053 pa -0.000005957 int  0.024994 
  UP pe -0.018940000 ac -0.000000056 pa -0.000007413 int  0.024993 
  UP pe -0.019383000 ac -0.000000060 pa -0.000007586 int  0.024992 
  UP pe -0.018846000 ac -0.000000063 pa -0.000007376 int  0.024993 
  UP pe -0.016892000 ac -0.000000066 pa -0.000006611 int  0.024993 
  UP pe -0.017846000 ac -0.000000069 pa -0.000006985 int  0.024993 
  UP pe -0.018499000 ac -0.000000072 pa -0.000007240 int  0.024993 
  UP pe -0.018012000 ac -0.000000075 pa -0.000007050 int  0.024993 
  UP pe -0.016241000 ac -0.000000078 pa -0.000006357 int  0.024994 
  UP pe -0.019366000 ac -0.000000081 pa -0.000007580 int  0.024992 
  UP pe -0.015134000 ac -0.000000084 pa -0.000005923 int  0.024994 
  UP pe -0.016074000 ac -0.000000086 pa -0.000006291 int  0.024994 
