  UP pe -0.066664000 ac -0.000015501 pa -0.000044409 int  0.999940 
  UP pe -0.069890000 ac -0.000015563 pa -0.000046558 int  0.999938 
  UP pe -0.065456000 ac -0.000015621 pa -0.000043604 int  0.999941 
  UP pe -0.065480000 ac -0.000015679 pa -0.000043620 int  0.999941 
  UP pe -0.066208000 ac -0.000015738 pa -0.000044105 int  0.999940 
  UP pe -0.068415000 ac -0.000015799 pa -0.000045575 int  0.999939 
  UP pe -0.066146000 ac -0.000015858 pa -0.000044064 int  0.999940 
  UP pe -0.066141000 ac -0.000015916 pa -0.000044060 int  0.999940 
  UP pe -0.067073000 ac -0.000015976 pa -0.000044681 int  0.999939 
  UP pe -0.065400000 ac -0.000016034 pa -0.000043567 int  0.999940 
  UP pe -0.067222000 ac -0.000016094 pa -0.000044780 int  0.999939 
  UP pe -0.068932000 ac -0.000016155 pa -0.000045919 int  0.999938 
  UP pe -0.068833000 ac -0.000016216 pa -0.000045853 int  0.999938 
  UP pe -0.065101000 ac -0.000016274 pa -0.000043367 int  0.999940 
  UP pe -0.069332000 ac -0.000016336 pa -0.000046186 int  0.999937 
  UP pe -0.065896000 ac -0.000016394 pa -0.000043897 int  0.999940 
  UP pe -0.065438000 ac -0.000016452 pa -0.000043592 int  0.999940 
  UP pe -0.066594000 ac -0.000016512 pa -0.000044362 int  0.999939 
  UP pe -0.067332000 ac -0.000016571 pa -0.000044854 int  0.999939 
  UP pe -0.068490000 ac -0.000016632 pa -0.000045625 int  0.999938 
  UP pe -0.065382000 ac -0.000016690 pa -0.000043555 int  0.999940 
  UP pe -0.063969000 ac -0.000016747 pa -0.000042613 int  0.999941 
  UP pe -0.067292000 ac -0.000016807 pa -0.000044827 int  0.999938 
  UP pe -0.064281000 ac -0.000016864 pa -0.000042821 int  0.999940 
  UP pe -0.065038000 ac -0.000016922 pa -0.000043325 int  0.999940 
  UP pe -0.064150000 ac -0.000016979 pa -0.000042734 int  0.999940 
  UP pe -0.065135000 ac -0.000017037 pa -0.000043390 int  0.999940 
  UP pe -0.065210000 ac -0.000017095 pa -0.000043440 int  0.999939 
  UP pe -0.064951000 ac -0.000017152 pa -0.000043267 int  0.999940 
  UP pe -0.066739000 ac -0.000017212 pa -0.000044459 int  0.999938 
  UP pe -0.064930000 ac -0.000017269 pa -0.000043253 int  0.999939 
  UP pe -0.064875000 ac -0.000017327 pa -0.000043217 int  0.999939 
  UP pe -0.065133000 ac -0.000017385 pa -0.000043389 int  0.999939 
  UP pe -0.065364000 ac -0.000017443 pa -0.000043543 int  0.999939 
  UP pe -0.065571000 ac -0.000017501 pa -0.000043680 int  0.999939 
  UP pe -0.065946000 ac -0.000017560 pa -0.000043930 int  0.999939 
  UP pe -0.067340000 ac -0.000017619 pa -0.000044859 int  0.999938 
  UP pe -0.065251000 ac -0.000017677 pa -0.000043467 int  0.999939 
  UP pe -0.065770000 ac -0.000017736 pa -0.000043813 int  0.999938 
  UP pe -0.064313000 ac -0.000017793 pa -0.000042842 int  0.999939 
  UP pe -0.065771000 ac -0.000017851 pa -0.000043814 int  0.999938 
  UP pe -0.062983000 ac -0.000017907 pa -0.000041956 int  0.999940 
  UP pe -0.067120000 ac -0.000017967 pa -0.000044712 int  0.999937 
  UP pe -0.065203000 ac -0.000018025 pa -0.000043435 int  0.999939 
  UP pe -0.067373000 ac -0.000018085 pa -0.000044881 int  0.999937 
  UP pe -0.066489000 ac -0.000018144 pa -0.000044292 int  0.999938 
  UP pe -0.065236000 ac -0.000018202 pa -0.000043457 int  0.999938 
  UP pe -0.063455000 ac -0.000018258 pa -0.000042271 int  0.999939 
  UP pe -0.062473000 ac -0.000018314 pa -0.000041617 int  0.999940 
  UP pe -0.063524000 ac -0.000018370 pa -0.000042317 int  0.999939 
  UP pe -0.066344000 ac -0.000018429 pa -0.000044195 int  0.999937 
  UP pe -0.063558000 ac -0.000018486 pa -0.000042340 int  0.999939 
  UP pe -0.066989000 ac -0.000018545 pa -0.000044625 int  0.999937 
  UP pe -0.064796000 ac -0.000018603 pa -0.000043164 int  0.999938 
  UP pe -0.064158000 ac -0.000018660 pa -0.000042739 int  0.999939 
  UP pe -0.062899000 ac -0.000018715 pa -0.000041901 int  0.999939 
  UP pe -0.063775000 ac -0.000018772 pa -0.000042484 int  0.999939 
  UP pe -0.063552000 ac -0.000018829 pa -0.000042336 int  0.999939 
  UP pe -0.063027000 ac -0.000018885 pa -0.000041986 int  0.999939 
  UP pe -0.063638000 ac -0.000018941 pa -0.000042393 int  0.999939 
  UP pe -0.061890000 ac -0.000018996 pa -0.000041228 int  0.999940 
  UP pe -0.064345000 ac -0.000019053 pa -0.000042864 int  0.999938 
  UP pe -0.065244000 ac -0.000019111 pa -0.000043463 int  0.999937 
  UP pe -0.063284000 ac -0.000019167 pa -0.000042157 int  0.999939 
  UP pe -0.064816000 ac -0.000019225 pa -0.000043178 int  0.999938 
  UP pe -0.066257000 ac -0.000019284 pa -0.000044137 int  0.999937 
  UP pe -0.064773000 ac -0.000019341 pa -0.000043149 int  0.999938 
  UP pe -0.063759000 ac -0.000019398 pa -0.000042473 int  0.999938 
  UP pe -0.063474000 ac -0.000019454 pa -0.000042284 int  0.999938 
  UP pe -0.062606000 ac -0.000019510 pa -0.000041705 int  0.999939 
  UP pe -0.065209000 ac -0.000019568 pa -0.000043439 int  0.999937 
  UP pe -0.064935000 ac -0.000019626 pa -0.000043257 int  0.999937 
  UP pe -0.061472000 ac -0.000019680 pa -0.000040950 int  0.999939 
  UP pe -0.063165000 ac -0.000019736 pa -0.000042078 int  0.999938 
  UP pe -0.060656000 ac -0.000019790 pa -0.000040406 int  0.999940 
  UP pe -0.061430000 ac -0.000019845 pa -0.000040922 int  0.999939 
